"Station_ID (PK,FK)",EV_Level1_EVSE_Num,EV_Level2_EVSE_num,EV_DC_Fast_Count,EV_Onsite_Renewable_sources
238672,,2,,
238673,,,1,
238675,,,1,
238727,,,1,
238728,,4,,
238729,,5,,
238730,,8,,
238731,,4,,
238733,,2,,
238739,,2,,
238741,,2,,
238742,,,1,
238754,,2,,
238846,,2,,
238847,,2,,
238851,,2,,
238896,,2,,
240731,,,1,
240732,,4,,
240783,,2,,
240838,,3,,
240890,,2,,
240891,,2,,
240893,,2,,
240894,,2,,
240895,,4,,
240896,,1,,
240986,,4,,
240987,,2,,
240988,,2,,
240989,,,2,
241168,,1,,
241170,,1,,
241171,,2,,
241172,,2,,
241173,,2,,
241174,,1,,
241178,,,8,
241273,,2,,
241274,,2,,
241275,,2,,
241276,,2,,
241277,,,4,
241278,,2,,
241282,,1,,
241290,,,1,
249337,,4,,
249356,,4,,
249362,,9,,
249369,,2,,
249371,,4,,
249372,,4,,
249374,,3,,
249375,,4,,
249376,,3,,
249378,,2,,
249384,,1,,
249387,,4,,
249394,,5,,
249396,,1,,
249397,,2,,
249402,,4,,
249409,,4,,
249423,,4,,
249426,,2,,
249435,,4,,
249438,,2,,
249439,,4,,
249440,,8,,
249441,,6,,
249442,,6,,
249443,,5,,
249445,,4,,
249448,,2,,
249449,,2,,
249452,,2,,
249453,,2,,
249456,,2,,
249457,,2,,
249458,,2,,
249460,,2,,
249467,,20,,
249471,,4,,
249486,,1,1,
249506,,1,,
249510,,2,,
249522,,2,,
249524,,2,,
249532,,4,,
249543,,2,,
249544,,2,,
249545,,2,,
249547,,1,,
249559,,3,,
249560,,2,,
249561,,4,,
249583,,4,,
249620,,6,,
249621,,5,,
249626,,2,,
249628,,18,,
249629,,4,,
249630,,2,,
249631,,4,,
249632,,2,,
249633,,4,,
249634,,8,,
249635,,6,,
249636,,8,,
249637,,4,,
249644,,2,,
249649,,1,,
249659,,2,,
249664,,2,1,
249666,,12,,
249667,,12,,
249686,,2,,
249687,,20,1,
249690,,4,,
249691,,2,,
249692,,2,,
249695,,4,,
249698,,4,,
249722,,2,,
249745,,2,,
249753,,4,,
249773,1,1,,
249780,,43,,
249801,,27,,
249825,,2,,
249830,,4,,
249852,,4,,
249853,,2,,
249854,,2,,
249855,,8,,
249860,,2,,
249864,,4,,
249866,,7,,
249870,,9,,
249871,,14,,
249880,,2,1,
249882,,2,,
249883,,2,,
249887,,,7,
249892,,1,,
249896,,2,,
249952,,22,,
249964,,2,,
249971,,1,,
250010,,2,,
250017,,3,,
250055,,2,,
250056,,4,,
250091,,3,,
250103,,2,1,
250136,,1,,
250164,,2,,
250165,,2,,
250166,,2,,
250167,,2,,
250168,,2,,
250169,,2,,
250170,,4,,
250171,,4,,
250172,,2,,
250173,,18,,
250246,,32,,
250253,,6,,
250254,,6,,
250255,,33,,
250256,,4,,
250257,,6,,
250269,,2,,
250291,,7,,
250297,,10,,
250299,,2,,
250315,,4,,
250318,,1,,
250356,,2,,
250357,,2,,
250441,,2,,
250443,,2,,
250444,,2,,
250445,,2,,
250447,,,1,
250448,,10,,
250449,,8,,
250450,,2,,
250513,,1,,
250514,,2,,
250515,,2,,
250516,,2,,
250517,,2,,
250569,,2,,
250590,,2,,
250591,,2,,
250592,,2,,
250593,,2,,
250594,,2,,
250595,,2,,
250599,,2,,
250613,,,1,
250614,,2,3,
250671,,2,,
250672,,2,,
250673,,2,,
250674,,2,,
250675,,2,,
250676,,2,,
250677,,2,,
250678,,2,,
250679,,2,,
250748,,2,,
250749,,4,,
250750,,5,,
250751,,,4,
250752,,,1,
250753,,,8,
250783,,9,2,
250784,,2,,
250785,,4,,
250812,,8,,
250813,,20,,
250815,,2,,
250836,,8,,
250843,,2,,
250847,,1,,
250851,,1,,
250853,,2,,
250855,,2,,
250856,,3,,
250860,,2,,
250862,,1,,
250864,,4,,
250865,,5,,
250869,,12,,
250880,,1,,
250881,,4,,
250882,,1,,
250890,,1,,
250925,,1,,
250930,,1,,
250931,,6,,
250932,,4,,
250933,,6,,
250934,,8,,
250935,,8,,
250936,,6,,
250938,,4,,
250939,,8,,
250940,,4,,
250941,,4,,
250942,,6,,
250943,,2,,
250968,,4,,
250969,,6,,
250978,,4,,
250983,,2,,
251002,,3,,
251003,,1,,
251028,,8,,
251038,,2,,
251041,,2,,
251051,,2,,
251054,,4,,
251055,,4,,
251057,,4,,
251059,,4,,
251060,,4,,
251061,,2,,
251067,,4,,
251071,,2,,
251072,,4,,
251074,,4,,
251077,,8,,
251150,,,6,
251151,,,6,
251152,,,12,
251154,,,8,
251155,,,4,
251157,,,8,
251717,,4,,
251719,,,1,
251721,,,1,
251722,,,8,
251724,,2,,
251726,,2,,
251729,,,1,
251731,,1,,
251760,,1,,
251840,,2,,
251977,,2,,
251981,,1,,
251982,,2,,
251983,,2,,
251984,,1,,
252042,,2,,
252046,,2,,
252047,,2,,
252048,,2,,
252049,,2,,
252050,,2,,
252051,,2,,
252052,,2,,
252053,,2,,
252054,,2,,
252056,,2,,
252057,,2,,
252058,,2,,
252059,,2,,
252060,,2,,
252061,,2,,
252062,,2,,
252063,,2,,
252064,,2,,
252065,,2,,
252066,,2,,
252067,,2,,
252068,,2,,
252069,,2,,
252070,,2,,
252071,,2,,
252072,,2,,
252073,,2,,
252074,,2,,
252075,,1,,
252076,,1,,
252077,,1,,
252078,,2,,
252079,,2,,
252081,,1,,
252082,,2,,
252083,,1,,
252084,,2,,
252085,,2,,
252086,,2,,
252087,,1,,
252089,,2,,
252090,,2,,
252091,,2,,
252092,,2,,
252093,,2,,
252094,,2,,
252095,,2,,
252096,,2,,
252097,,2,,
252098,,2,,
252102,,2,,
252104,,2,,
252106,,2,,
252107,,1,,
252108,,2,,
252109,,2,,
252110,,1,,
252112,,2,,
252113,,2,,
252116,,,1,
252118,,,1,
252185,,2,,
252186,,1,,
252187,,1,,
252188,,2,,
252189,,2,,
252195,,10,,
252537,,,8,
252556,,2,,
252557,,2,,
252558,,2,,
252559,,2,,
252560,,2,,
252561,,2,,
252605,,2,,
252607,,1,,
252608,,4,,
252661,,,1,
252662,,2,,
252663,,2,,
252664,,2,,
252665,,2,,
252666,,,1,
252667,,,1,
252669,,2,,
252670,,,1,
252671,,2,,
252672,,,1,
252775,,2,,
252777,,2,,
252778,,10,,
252779,,,1,
252780,,3,,
252781,,4,,
252782,,3,,
252783,,1,,
252786,,14,,
252945,,2,,
252963,,2,,
252964,,2,,
252965,,2,,
252967,,2,,
252968,,3,,
252969,,1,,
252970,,2,,
252971,,2,,
252972,,2,,
252973,,4,,
252975,,4,,
252976,,2,,
253041,,2,,
253042,,2,,
253043,,2,,
253045,,3,,
253046,,1,,
253052,,,1,
253053,,6,,
253352,,2,,
253353,,2,,
253354,,2,,
253357,,4,,
253359,,2,,
253386,,,1,
253399,,2,,
253441,,,1,
253442,,2,,
253443,,2,,
253446,,,1,
253447,,4,,
253458,,,2,
253459,,,1,
253474,,2,,
253475,,2,,
253491,,,1,
253492,,2,,
253493,,2,,
253494,,2,,
253495,,2,,
253496,,2,,
253497,,3,,
253498,,,2,
253499,,1,,
253500,,2,,
253727,,2,,
253728,,2,,
253733,,1,,
253734,,,1,
253744,,,8,
253792,,,20,
253793,,,6,
253794,,2,,
253795,,,2,
253809,,2,,
253810,,2,,
253817,,,2,
253818,,2,,
253819,,2,,
253820,,1,,
253863,,2,,
253864,,2,,
253867,,,1,
253886,,2,,
253887,,1,,
253888,,,1,
253933,,2,,
253934,,2,,
253935,,2,,
253938,,,1,
253946,,,1,
253986,,2,,
253987,,2,,
253988,,2,,
253989,,2,,
254002,,2,,
254004,,2,,
254060,,2,,
254065,,2,,
254066,,2,,
254067,,2,,
254086,,2,,
254134,,2,,
254135,,2,,
254136,,2,,
254137,,2,,
254138,,4,,
254139,,1,,
254210,,2,,
254211,,2,,
254212,,2,,
254216,,2,,
254217,,2,,
254218,,2,,
254219,,2,,
254220,,2,,
254221,,2,,
254222,,2,,
254224,,2,,
254226,,,1,
254228,,2,,
254244,,2,,
254245,,1,,
254291,,1,,
254292,,1,,
254293,,1,,
254294,,2,,
254322,,2,,
254329,,2,,
254375,,2,,
254376,,2,,
254377,,1,,
254378,,1,,
254379,,2,,
254381,,10,,
254383,,2,,
254460,,2,,
254534,,2,,
254535,,2,,
254536,,2,,
254537,,2,,
254538,,2,,
254540,,2,,
254541,,2,,
254543,,2,,
254544,,10,,
254545,,2,,
254573,,6,,
254574,,4,4,
254948,,,4,
254951,,,4,
254952,,,4,
254953,,,4,
254956,,,4,
254957,,,2,
254958,,1,1,
254960,,,4,
254963,,2,4,
255016,,4,,
255030,,,4,
255052,,,6,
255055,,,6,
255068,,,2,
255257,,,1,
255258,,,2,
255259,,,2,
255260,,2,,
255327,,2,,
255328,,2,,
255333,,4,,
255335,,3,,
255337,,2,,
255377,,2,,
255378,,2,,
255379,,2,,
255380,,2,,
255381,,2,,
255382,,2,,
255388,,2,,
255389,,2,,
255394,,2,,
255395,,2,,
255396,,2,,
255397,,2,,
255398,,2,,
255406,,2,,
255408,,2,,
255409,,2,,
255412,,3,,
255413,,2,,
255466,,2,,
255467,,2,,
255468,,2,,
255469,,2,,
255470,,2,,
255472,,1,,
255475,,2,,
255482,,3,,
255484,,2,,
255494,,1,,
255503,,2,,
255541,,1,,
255542,,2,,
255546,,1,,
255593,,2,,
255597,,2,,
255602,,2,,
255632,,2,,
255633,,2,,
255704,,1,,
255710,,2,,
256129,,,6,
256130,,,8,
256131,,,16,
256189,,2,,
256190,,2,,
256191,,2,,
256193,,,2,
256194,,2,,
256195,,6,,
256233,,2,,
256234,,2,,
256235,,4,,
256236,,,3,
256237,,,3,
256292,,2,,
256295,,10,,
256296,,1,,
256297,,2,,
256298,,6,,
256406,,2,,
256410,,1,,
256411,,4,,
256412,,1,,
256413,,1,,
256414,,2,,
256415,,1,,
256416,,1,,
256417,,7,,
256461,,1,,
256462,,2,,
256463,,2,,
256464,,2,,
256466,,,1,
256467,,,1,
256468,,,2,
256470,,2,,
256472,,,1,
256475,,,2,
256477,,,2,
256478,,,2,
256479,,2,,
256480,,,1,
256481,,,1,
256482,,,1,
256483,,,2,
256484,,,1,
256485,,,4,
256486,,,2,
256487,,,2,
256488,,,1,
256490,,,1,
256491,,,1,
256492,,,2,
256493,,,1,
256494,,,1,
256495,,,2,
256496,,,2,
256505,,2,,
256653,,2,,
256654,,2,,
256656,,1,,
256657,,1,,
256658,,1,,
256659,,1,,
256660,,1,,
256661,,1,,
256662,,1,,
256663,,1,,
256664,,1,,
256665,,1,,
256666,,1,,
256704,,2,,
256706,,2,,
256708,,2,,
256709,,1,,
256711,,,1,
256712,,2,,
256748,,14,,
256789,,1,,
256790,,1,,
256791,,1,,
256792,,1,,
256803,,,1,
256804,,3,,
256805,,1,,
256806,,1,,
256807,,2,,
256808,,1,,
256809,,2,,
256820,,,2,
256821,,2,,
256822,,4,,
256824,,2,,
256825,,2,,
256895,,2,,
256910,,2,,
256913,,2,,
256915,,2,,
256916,,2,,
256917,,2,,
256918,,2,,
256989,,5,,
256991,,2,,
257042,,2,,
257045,,1,,
257046,,2,,
257047,,2,,
257048,,1,,
257049,,2,,
257051,,2,,
257052,,2,,
257053,,1,,
257054,,3,,
257065,,,4,
257075,,,8,
257108,,2,,
257109,,2,,
257110,,2,,
257111,,2,,
257112,,2,,
257113,,2,,
257115,,2,,
257116,,2,,
257139,,2,,
257186,,2,,
257187,,2,,
257189,,2,,
257190,,2,,
257266,,2,,
257267,,1,,
257268,,2,,
257280,,,2,
257281,,,10,
257288,,,10,
257294,,,2,
257351,,2,,
257352,,2,,
257353,,,1,
257354,,,1,
257355,,,1,
257356,,2,,
257357,,2,,
257358,,2,,
257359,,4,,
257360,,2,,
257361,,2,,
257384,,8,,
257385,,1,,
257582,,2,,
257583,,2,,
257584,,2,,
257591,,,1,
257592,,3,,
257593,,,2,
257595,,2,,
257596,,4,,
257597,,2,,
257744,,2,,
257745,,1,,
257746,,1,,
257748,,1,,
257749,,11,,
257801,,2,,
257802,,3,,
257803,,,2,
257805,,2,,
257862,,2,,
257863,,2,,
257864,,2,,
257866,,,1,
257868,,2,,
257908,,2,,
257913,,1,1,
257942,,2,,
257943,,2,,
257953,,2,,
257954,,2,,
257955,,2,,
257956,,2,,
257957,,2,,
257958,,2,,
257961,,2,,
257962,,2,,
257963,,1,,
257965,,3,,
257966,,1,,
257967,,2,,
257971,,1,1,
258232,,2,,
258233,,2,,
258234,,2,,
258249,,2,,
258250,,2,,
258251,,2,,
258252,,2,,
258253,,2,,
258256,,,2,
258272,,1,,
258273,,,12,
258274,,,16,
258295,,2,,
258296,,2,,
258297,,2,,
258298,,2,,
258299,,2,,
258301,,3,,
258312,,,4,
258537,,21,,
258538,,1,,
258539,,1,,
258540,,4,,
258541,,1,,
258542,,15,,
258543,,7,,
258544,,11,,
258546,,2,,
258547,,6,,
258548,,6,,
258550,,1,,
258551,,2,,
258555,,13,,
258562,,2,,
258563,,4,,
258564,,3,,
258568,,1,,
258572,,6,,
258575,,2,,
258576,,1,,
258578,,4,,
258590,,2,,
258591,,1,,
258592,,2,,
258593,,1,,
258595,,1,,
258598,,18,,
258600,,2,,
258601,,4,,
258603,,2,,
258609,,2,,
258614,,6,,
258616,,11,,
258618,,2,,
258622,,2,,
258630,,2,,
258638,,2,,
258639,,4,,
258640,,2,,
258643,,2,,
258654,,2,,
258658,,2,,
258660,,4,,
258663,,1,,
258667,,6,,
258671,,4,,
258673,,8,,
258674,,1,,
258682,,4,,
258683,,4,,
258686,,2,,
258700,,16,,
258707,,2,,
258709,,1,,
258711,,15,,
258713,,6,,
258715,,3,,
258718,,2,,
258719,,1,,
258720,,1,,
258721,,4,,
258742,,4,,
258743,,2,,
258744,,4,,
258750,,10,,
258758,,1,,
258760,,38,,
258762,,1,,
258776,,2,,
258777,,2,,
258778,,2,,
258780,,4,,
258789,,1,,
258926,,,2,
258927,,,2,
258929,,,1,
258930,,,1,
258965,,2,,
258966,,2,,
258967,,1,,
259013,,2,,
259014,,2,,
259015,,2,,
259016,,,1,
259017,,,1,
259018,,1,,
259031,,6,,
259267,,,1,
259268,,,1,
259269,,,1,
259270,,1,,
259271,,2,,
259272,,7,,
259348,,1,,
259478,,2,,
259479,,2,,
259480,,2,,
259481,,2,,
259482,,2,,
259483,,2,,
259484,,2,,
259495,,2,,
259496,,2,,
259530,,2,,
259531,,,1,
259532,,2,,
259572,,2,,
259573,,2,,
259574,,2,,
259575,,2,,
259576,,2,,
259578,,4,,
259586,,4,,
259635,,2,,
259636,,2,,
259648,,4,,
259699,,,1,
259700,,2,,
259738,,,1,
259771,,2,,
259845,,2,,
259846,,2,,
259847,,2,,
259849,,,1,
259850,,2,,
259851,,2,,
259852,,2,,
259853,,2,,
259854,,2,,
259855,,2,,
259856,,2,,
259857,,2,,
259859,,2,,
259861,,4,,
259862,,2,,
259902,,2,,
259903,,2,,
259906,,1,,
259907,,2,,
259908,,6,,
259915,,,2,
259916,,,2,
259917,,,2,
259957,,2,,
259958,,2,,
259959,,2,,
259960,,2,,
260016,,1,,
260019,,1,,
260041,,2,,
260042,,2,,
260043,,,1,
260045,,,12,
260046,,,8,
260047,,,8,
260048,,2,,
260122,,2,,
260123,,2,,
260124,,2,,
260125,,2,,
260126,,2,,
260127,,2,,
260128,,4,,
260129,,2,,
260130,,6,,
260193,,2,,
260196,,3,,
260197,,8,,
260198,,4,,
260233,,2,,
260234,,,1,
260235,,2,,
260282,,2,,
260283,,2,,
260284,,2,,
260285,,2,,
260286,,2,,
260287,,4,,
260288,,4,,
260290,,3,,
260291,,4,,
260303,,2,1,
260304,,2,1,
260306,,2,,
260308,,2,,
260309,,2,,
260311,,,1,
260430,,2,,
260431,,2,,
260432,,2,,
260433,,2,,
260434,,2,,
260435,,2,,
260436,,2,,
260437,,2,,
260438,,,1,
260439,,2,,
260440,,2,,
260441,,2,,
260442,,2,,
260444,,2,,
260499,,2,,
260500,,2,,
260503,,1,,
260504,,2,,
260505,,2,,
260506,,1,,
260507,,4,,
260584,,1,,
260585,,2,,
260589,,1,,
260594,,1,,
260659,,2,,
260660,,2,,
260734,,2,,
260735,,2,,
260736,,2,,
260737,,2,,
260738,,2,,
260739,,2,,
260742,,2,,
260743,,2,,
260744,,4,,
260745,,2,,
260746,,,2,
260747,,1,,
260802,,1,,
260803,,1,,
260804,,1,,
260805,,1,,
260806,,2,,
260807,,,1,
260824,,2,,
260869,,4,,
260870,,2,,
260932,,2,,
260933,,2,,
260934,,2,,
261025,,2,,
261026,,2,,
261027,,2,,
261028,,4,,
261041,,4,,
261074,,2,,
261075,,2,,
261076,,2,,
261077,,,2,
261079,,2,,
261080,,2,,
261120,,2,,
261121,,2,,
261122,,2,,
261123,,2,,
261125,,2,,
261126,,,2,
261127,,1,,
261132,,2,,
261151,,1,,
261152,,2,,
261153,,2,,
261154,,2,,
261155,,1,,
261156,,2,,
261157,,2,,
261158,,2,,
261159,,2,,
261160,,2,,
261161,,2,,
261162,,2,,
261163,,1,,
261164,,2,,
261165,,2,,
261166,,2,,
261167,,1,,
261168,,1,,
261169,,2,,
261170,,2,,
261222,,2,,
261224,,1,,
261299,,4,,
261301,,1,2,
261303,,2,,
261366,,2,,
261367,,2,,
261368,,2,,
261369,,2,,
261371,,6,,
261411,,2,,
261417,,2,,
261418,,1,,
261419,,1,,
261421,,2,,
261422,,1,,
261484,,,2,
261485,,,2,
261486,,,2,
261487,,,8,
261488,,,6,
261533,,2,,
261534,,2,,
261535,,2,,
261536,,2,,
261539,,2,,
261542,,2,,
261543,,2,,
261544,,2,,
261545,,1,,
261546,,4,,
261548,,2,,
261550,,2,,
261573,,2,,
261588,,4,,
261608,,2,,
261649,,2,,
261650,,2,,
261651,,2,,
261652,,2,,
261655,,2,,
261657,,,2,
261658,,1,,
261659,,1,,
261665,,1,1,
261735,,,8,
261747,,2,,
261807,,4,,
261808,,2,,
261809,,1,,
261869,,1,,
261870,,1,,
261871,,9,,
261872,,2,,
261873,,3,,
261888,,2,,
262233,,2,,
262234,,2,,
262246,,2,,
262248,,2,,
262249,,2,,
262250,,2,,
262323,,2,,
262324,,2,,
262327,,2,,
262328,,2,,
262330,,20,,
262378,,2,,
262403,,4,,
262405,,4,,
262406,,2,,
262407,,3,,
262408,,4,,
262409,,4,,
262506,,,4,
262507,,1,,
262508,,2,,
262509,,2,,
262510,,4,,
262536,,1,,
262539,,,1,
262540,,3,,
262541,,2,,
262542,,2,,
262611,,2,,
262612,,4,,
262613,,2,,
262616,,3,,
262617,,14,,
262676,,1,,
262687,,2,,
262688,,2,,
262689,,2,,
262690,,2,,
262697,,1,1,
262702,,,4,
262703,,,4,
262748,,2,,
262749,,2,,
262751,,2,,
262752,,1,2,
262803,,2,,
262804,,2,,
262805,,2,,
262807,,3,,
262808,,2,,
262810,,2,,
262811,,2,,
262813,,8,,
262839,,2,,
262843,,2,,
262844,,,1,
262862,,4,,
262863,,4,,
262864,,6,,
262883,,33,,
262889,,4,,
262890,,4,,
262891,,2,,
262898,,2,,
262899,,2,,
262900,,2,,
262904,,2,,
262905,,2,,
262906,,2,,
262907,,2,,
262908,,2,,
262930,,2,,
262931,,2,,
262932,,2,,
262933,,,1,
262934,,2,,
262935,,,1,
262936,,2,,
262937,,1,,
263027,,2,,
263028,,2,,
263029,,,1,
263030,,2,,
263031,,2,,
279568,,,4,
279569,,,4,
279572,,,6,
279573,,,6,
279574,,,6,
279575,,,4,
279576,,,8,
279577,,,8,
279578,,,6,
279579,,,6,
279580,,,6,
279581,,,6,
279582,,,4,
279583,,,6,
279584,,7,,
279585,,2,,
279593,,2,,
296670,,4,,
296766,,,8,
296788,,,4,
297304,,4,,
297305,,3,,
297306,,6,,
297307,,3,,
297319,,4,,
298600,,,1,
298651,,,4,
300529,,1,,
300773,,,1,
300774,,,1,
300777,,2,,
300778,,2,,
300797,,,1,
300959,,2,,
300988,,2,,
300989,,2,,
300991,,2,,
300993,,2,,
300994,,2,,
300995,,2,,
300996,,,1,
301040,,2,,
301041,,2,,
301441,,2,,
301477,,2,,
301503,,2,,
301512,,,1,
301634,,2,,
301635,,2,,
301636,,2,,
301637,,2,,
301655,,2,,
301656,,9,,
301658,,2,,
301673,,1,,HYDRO
301704,,2,,
301706,,3,,
301707,,2,,
301743,,,1,
301744,,2,,NONE
301745,,1,,
301747,,1,,
301748,,2,,
301749,,4,,
301750,,,12,
301752,,1,,
301830,,2,,
301851,,,1,
301852,,,1,
301853,,,1,
301856,,3,,
301857,,4,,
301858,,10,,
301859,,4,,
301860,,6,,
301976,,2,,
301977,,4,,
301979,,4,,
301980,,4,,
301981,,1,,
301982,,2,,
301983,,2,,
301993,,1,,
301994,,1,,
301996,,1,,
301998,,,1,
301999,,3,,
302047,,2,,
302050,,2,,
302051,,2,,
302181,,,1,
302182,,2,,
302183,,2,,
302184,,4,,
302185,,2,,
302186,,,3,
302189,,1,1,
302215,,,12,
302255,,2,,
302304,,1,,
302305,,1,,
302306,,,2,
302308,,2,,
302318,,,4,
302354,,2,,
302356,,2,,
302357,,2,,
302361,,2,,
302362,,4,,
302425,,2,,
302426,,4,,
302428,,2,,
302430,,4,,
302431,,2,,
302432,,1,,
302443,,,1,
302526,,2,,
302527,,2,,
302534,,,12,
302589,,2,,
302590,,2,,
302598,,2,,
302634,,2,,
302635,,2,,
302639,,8,,
302659,,,1,
302662,,2,,
302663,,2,,
302671,,8,4,
302673,,1,,
302746,,2,,
302749,,2,,
302750,,4,,
302751,,,1,
302752,,,8,
302753,,,2,
302833,,2,,
302840,,,2,
302921,,2,,
302927,,1,,
303018,,2,,
303020,,2,,
303021,,2,,
303022,,2,,
303038,,2,,
303039,,2,,
303040,,4,,
303043,,8,,
303044,,4,,
303097,,2,,
303098,,2,,
303099,,2,,
303100,,2,,
303101,,2,,
303102,,1,,
303103,,2,,
303104,,1,,
303105,,5,,
303106,,4,,
303107,,4,,
303108,,1,,
303110,,2,,
303114,,1,,
303180,,2,,
303181,,2,,
303182,,2,,
303183,,2,,
303194,,2,,
303195,,4,,
303197,,2,,
303199,,1,,
303325,,6,,
303327,,4,,
303329,,1,,
303334,,2,,
303335,,3,,
303338,,4,,
303339,,2,,
303340,,2,,
303343,,4,,
303350,,2,,
303355,,2,,
303356,,6,,
303359,,1,,
303361,,2,,
303363,,2,,
303370,,3,,
303373,,2,,
303376,,2,,
303378,,4,,
303385,,2,,
303388,,4,,
303390,,4,,
303396,,4,,
303401,,2,,
303403,,2,,
303405,,2,,
303406,,1,,
303408,,2,,
303411,,4,,
303416,,2,,
303420,,4,,
303422,,1,,
303425,,4,,
303427,,4,,
303540,,,1,
303541,,1,,
303542,,2,,
303543,,2,,
303544,,2,,
303604,,2,,
303606,,2,,
303607,,2,,
303612,,4,,
303613,,6,,
303662,,,1,
303680,,2,,
303681,,2,,
303682,,2,,
303683,,1,,
303684,,2,,
303685,,2,,
303686,,2,,
303687,,2,,
303688,,2,,
303689,,2,,
303695,,3,,
303696,,2,,
303697,,4,,
303698,,2,,
303699,,2,,
303784,,2,,
303794,,,1,
303795,,4,,
303796,,,1,
303797,,2,,
303798,,4,,
303876,,2,,
303877,,2,,
303885,,,1,
303886,,1,,
303887,,4,,
303888,,4,,
303889,,4,,
303897,,2,,
303898,,2,,
303899,,2,,
303900,,2,,
303901,,2,,
303902,,2,,
303907,,2,,
303908,,2,,
303961,,2,,
303969,,3,,
303970,,2,,
303971,,2,,
303983,,,2,
303985,,1,,
303986,,2,,
303987,,2,,
303988,,2,,
303989,,4,,
303990,,8,,
303991,,2,,
303992,,2,,
303993,,4,,
303994,,2,,
303995,,2,,
303996,,2,,
303997,,2,,
303998,,2,,
303999,,2,,
304000,,4,,
304001,,2,,
304002,,2,,
304003,,2,,
304004,,2,,
304005,,2,,
304006,,2,,
304007,,2,,
304008,,2,,
304009,,1,,
304010,,1,,
304011,,2,,
304012,,2,,
304013,,2,,
304015,,2,,
304017,,4,,
304018,,2,,
304019,,4,,
304020,,2,,
304021,,4,,
304022,,2,,
304023,,2,,
304024,,2,,
304025,,2,,
304026,,2,,
304027,,2,,
304028,,2,,
304029,,4,,
304030,,2,,
304031,,2,,
304032,,4,,
304033,,4,,
304034,,2,,
304035,,2,,
304036,,2,,
304037,,2,,
304038,,2,,
304039,,2,,
304040,,4,,
304041,,2,,
304042,,1,,
304043,,3,,
304044,,2,,
304045,,2,,
304046,,2,,
304047,,2,,
304048,,2,,
304049,,2,,
304050,,2,,
304051,,4,,
304052,,2,,
304053,,2,,
304054,,2,,
304056,,1,,
304057,,4,,
304058,,2,,
304059,,2,,
304060,,2,,
304061,,4,,
304062,,2,,
304063,,4,,
304064,,4,,
304065,,3,,
304066,,1,,
304068,,4,,
304069,,4,,
304070,,4,,
304071,,2,,
304072,,4,,
304073,,4,,
304074,,4,,
304075,,4,,
304076,,4,,
304077,,4,,
304078,,2,,
304079,,4,,
304080,,4,,
304081,,2,,
304082,,2,,
304083,,2,,
304084,,2,,
304085,,4,,
304086,,2,,
304087,,2,,
304088,,2,,
304089,,2,,
304090,,2,,
304091,,2,,
304092,,2,,
304093,,2,,
304094,,2,,
304095,,2,,
304096,,2,,
304097,,4,,
304098,,2,,
304099,,2,,
304100,,4,,
304101,,2,,
304102,,2,,
304103,,2,,
304104,,4,,
304105,,1,,
304106,,4,,
304107,,2,,
304108,,2,,
304109,,5,,
304110,,2,,
304111,,1,,
304112,,2,,
304113,,2,,
304114,,2,,
304115,,2,,
304116,,2,,
304117,,2,,
304118,,2,,
304119,,2,,
304120,,2,,
304121,,2,,
304122,,2,,
304123,,2,,
304124,,2,,
304125,,2,,
304126,,4,,
304127,,2,,
304128,,4,,
304129,,2,,
304130,,4,,
304131,,2,,
304132,,2,,
304133,,2,,
304134,,2,,
304135,,1,,
304136,,2,,
304137,,2,,
304138,,2,,
304139,,2,,
304140,,4,,
304141,,2,,
304142,,2,,
304143,,4,,
304144,,4,,
304145,,2,,
304146,,2,,
304147,,2,,
304148,,1,,
304149,,3,,
304150,,2,,
304151,,2,,
304154,,2,,
304155,,4,,
304156,,2,,
304157,,2,,
304158,,2,,
304159,,4,,
304160,,4,5,
304161,,2,,
304162,,4,,
304163,,2,,
304164,,2,,
304165,,2,,
304167,,2,,
304168,,2,,
304169,,4,,
304170,,2,,
304171,,4,,
304172,,2,,
304173,,2,,
304174,,2,,
304175,,2,,
304176,,2,,
304177,,4,,
304178,,2,,
304179,,4,,
304180,,2,,
304181,,2,,
304182,,1,,
304183,,2,,
304184,,2,,
304185,,2,,
304186,,1,,
304187,,2,,
304188,,4,,
304189,,2,,
304190,,4,,
304191,,2,,
304192,,1,,
304193,,2,,
304194,,2,,
304195,,2,,
304196,,2,,
304197,,2,,
304198,,2,,
304199,,2,,
304200,,2,,
304202,,2,,
304203,,2,,
304204,,2,,
304205,,2,,
304206,,2,,
304207,,2,,
304208,,2,,
304209,,2,,
304210,,2,,
304211,,2,,
304212,,2,,
304213,,2,,
304214,,4,,
304215,,2,,
304216,,3,,
304217,,2,,
304218,,2,,
304219,,2,,
304220,,2,,
304221,,2,,
304222,,2,,
304223,,2,,
304224,,2,,
304225,,2,,
304226,,2,,
304227,,2,,
304228,,2,,
304229,,2,,
304230,,2,,
304231,,2,,
304232,,4,,
304233,,2,,
304234,,2,,
304235,,2,,
304236,,2,,
304237,,2,,
304238,,2,,
304239,,2,,
304240,,2,,
304241,,4,,
